booking_id,user_id,event_date,ticket_type,price
3541,641,2023-07-08,VIP,98.11
3542,42,2024-07-31,Regular,73.42
3543,915,2024-02-24,Premium,62.97
3544,481,2023-09-06,Premium,76.38
3545,930,2024-08-10,Premium,32.56
3546,848,2024-10-10,Regular,58.66
3547,748,2023-06-13,Regular,99.97
3548,872,2023-09-12,Premium,72.09
3549,439,2024-04-20,Regular,65.44
3550,402,2024-02-21,Regular,78.46
3551,546,2023-06-19,Regular,89.73
3552,345,2023-11-13,Regular,101.57
3553,893,2023-06-23,VIP,65.98
3554,45,2024-04-14,Regular,66.44
3555,646,2023-12-11,VIP,70.54
3556,21,2024-03-20,Regular,95.58
3557,634,2023-01-18,Regular,76.14
3558,70,2023-03-11,Regular,118.32
3559,864,2023-12-04,Premium,71.78
3560,873,2024-09-19,Premium,110.27
3561,48,2024-08-14,Regular,57.14
3562,491,2024-06-10,VIP,47.2
3563,551,2024-11-18,Regular,72.97
3564,287,2024-03-31,Premium,97.79
3565,10,2023-09-26,VIP,65.46
3566,542,2024-09-22,Premium,62.67
3567,756,2023-07-07,VIP,95.5
3568,274,2024-07-22,Regular,89.1
3569,956,2024-12-11,Regular,59.15
3570,600,2024-06-12,Regular,57.98
3571,756,2024-03-09,Regular,91.59
3572,381,2023-10-15,Premium,42.36
3573,329,2024-07-20,Regular,96.59
3574,479,2024-05-13,Premium,88.84
3575,15,2024-03-16,Regular,29.38
3576,516,2023-10-30,Regular,75.31
3577,191,2023-03-28,Premium,35.42
3578,168,2024-03-13,Regular,50.9
3579,521,2024-06-24,Premium,64.94
3580,621,2023-01-22,Regular,49.64
3581,137,2024-07-13,Premium,119.36
3582,154,2024-05-31,Regular,92.28
3583,388,2024-11-05,Regular,102.35
3584,209,2024-05-17,Premium,72.19
3585,272,2024-12-14,Premium,75.61
3586,143,2024-04-11,Regular,106.61
3587,611,2023-04-11,Regular,83.67
3588,889,2024-08-05,Regular,87.24
3589,820,2024-11-05,Regular,56.78
3590,69,2024-11-15,Premium,56.68
3591,247,2023-05-21,Premium,80.22
3592,261,2023-05-18,Regular,82.46
3593,788,2024-07-31,Regular,55.06
3594,79,2024-12-10,Premium,82.17
3595,658,2023-08-16,Regular,50.57
3596,623,2023-10-08,Premium,75.28
3597,770,2024-11-14,Regular,46.25
3598,605,2024-03-06,Premium,101.56
3599,525,2023-02-09,Regular,68.78
3600,772,2024-06-02,Premium,61.13
3601,938,2024-11-16,Regular,52.09
3602,621,2024-10-24,Regular,50.16
3603,330,2023-07-30,Premium,83.73
3604,189,2023-10-29,Regular,95.08
3605,95,2023-03-27,Regular,93.07
3606,617,2024-02-01,Regular,102.93
3607,8,2023-09-10,Regular,109.96
3608,67,2024-06-16,VIP,94.16
3609,496,2024-01-16,Premium,64.94
3610,191,2024-03-19,Regular,78.39
3611,366,2023-02-02,Premium,29.86
3612,768,2023-09-17,Regular,87.75
3613,521,2023-08-22,VIP,77.99
3614,990,2024-05-29,Regular,106.9
3615,117,2023-11-04,Regular,60.13
3616,267,2023-03-11,Regular,85.31
3617,611,2024-03-29,Regular,54.93
3618,485,2024-03-14,Regular,72.8
3619,509,2023-12-30,Regular,42.29
3620,298,2024-04-25,Premium,102.12
3621,909,2023-05-24,Regular,96.05
3622,164,2023-01-24,VIP,65.55
3623,376,2024-02-29,Regular,80.24
3624,653,2023-06-24,Premium,75.77
3625,268,2023-11-21,VIP,62.75
3626,549,2024-11-01,Premium,77.46
3627,74,2023-12-14,Premium,66.14
3628,508,2023-01-18,Premium,94.61
3629,73,2023-02-13,Regular,70.78
3630,308,2023-06-04,Premium,122.81
3631,199,2024-01-12,Regular,73.44
3632,130,2024-02-06,Regular,77.26
3633,758,2023-08-13,Regular,85.56
3634,824,2023-08-05,Premium,91.74
3635,572,2024-07-21,Regular,76.56
3636,791,2023-01-31,Regular,85.13
3637,615,2023-02-28,Regular,78.66
3638,808,2023-12-19,VIP,59.43
3639,832,2024-03-20,Regular,54.04
3640,487,2023-08-23,Regular,88.98
3641,853,2023-04-17,Regular,105.34
3642,151,2023-07-10,VIP,42.38
3643,669,2024-06-13,VIP,46.31
3644,206,2024-11-09,Premium,46.12
3645,986,2024-08-05,Premium,90.5
3646,179,2024-07-19,Regular,92.17
3647,197,2023-09-02,VIP,55.47
3648,735,2023-03-17,Regular,119.12
3649,89,2024-06-30,Regular,67.3
3650,799,2023-09-24,Regular,103.71
3651,434,2023-11-13,Regular,91.17
3652,788,2023-05-01,Premium,55.84
3653,748,2023-01-25,Regular,66.64
3654,183,2024-03-07,VIP,57.55
3655,209,2023-06-09,Regular,48.11
3656,493,2024-08-18,Regular,69.94
3657,130,2023-04-24,Regular,51.03
3658,665,2024-05-16,Premium,71.5
3659,13,2023-06-15,Premium,113.66
3660,634,2024-12-03,Regular,88.93
3661,871,2023-06-24,Regular,63.86
3662,732,2023-01-01,Regular,62.23
3663,106,2023-03-27,Premium,66.98
3664,375,2024-07-27,VIP,116.42
3665,582,2023-11-16,Regular,53.23
3666,707,2024-02-05,Premium,74.96
3667,698,2024-01-17,Regular,84.31
3668,99,2024-12-18,Regular,99.31
3669,594,2024-09-08,VIP,68.35
3670,587,2023-11-14,Regular,55.75
3671,886,2023-09-07,Regular,80.79
3672,852,2024-06-08,Regular,101.29
3673,192,2024-11-05,Regular,69.54
3674,325,2024-07-08,Premium,58.21
3675,979,2024-09-14,Premium,77.2
3676,726,2024-12-17,VIP,42.53
3677,827,2023-09-13,Regular,70.63
3678,956,2023-11-03,Regular,98.56
3679,467,2023-05-24,Regular,92.5
3680,894,2024-10-19,Regular,72.12
3681,367,2024-01-26,VIP,108.19
3682,318,2024-11-06,Premium,113.2
3683,144,2023-06-18,Regular,88.28
3684,384,2023-10-25,Premium,45.64
3685,216,2023-08-21,Premium,37.4
3686,361,2023-09-28,Regular,102.67
3687,324,2023-03-01,Premium,79.89
3688,15,2023-10-23,Regular,107.71
3689,217,2024-04-11,Regular,48.23
3690,492,2023-08-23,Regular,71.78
3691,951,2024-11-07,Regular,95.58
3692,547,2024-12-06,Regular,60.4
3693,183,2023-08-22,Regular,95.3
3694,270,2024-01-03,Regular,72.54
3695,945,2024-11-25,Premium,75.56
3696,467,2023-08-20,VIP,51.33
3697,870,2024-05-05,Premium,80.03
3698,612,2024-09-10,Regular,118.86
3699,519,2024-05-17,Regular,82.76
3700,542,2024-08-14,Regular,59.17
3701,467,2024-01-16,Regular,102.91
3702,305,2024-11-26,Regular,59.77
3703,985,2024-03-03,Premium,109.42
3704,144,2024-11-27,Premium,49.5
3705,111,2024-10-07,Premium,80.45
3706,232,2023-12-30,Regular,105.53
3707,691,2023-07-21,Regular,57.66
3708,584,2023-05-26,Premium,76.66
3709,722,2024-09-30,Regular,98.15
3710,732,2024-04-01,Regular,29.89
3711,592,2023-05-15,Regular,93.54
3712,500,2024-09-17,Regular,73.24
3713,595,2023-09-21,Regular,103.84
3714,554,2023-03-05,Premium,58.45
3715,273,2024-05-05,Premium,47.26
3716,703,2024-10-08,Regular,64.14
3717,173,2023-02-10,Regular,63.72
3718,973,2023-10-23,Premium,70.87
3719,7,2023-01-03,Regular,65.63
3720,155,2024-12-06,Regular,34.84
3721,522,2023-04-20,Regular,73.1
3722,546,2023-08-09,Regular,79.64
3723,548,2024-01-05,Premium,71.14
3724,921,2024-01-03,Premium,80.74
3725,518,2024-03-11,Regular,76.7
3726,920,2023-01-04,Regular,47.36
3727,914,2023-09-01,Regular,68.98
3728,215,2023-06-15,Regular,77.28
3729,134,2023-01-26,VIP,70.26
3730,285,2024-01-30,Premium,45.14
3731,126,2024-04-18,Regular,99.46
3732,921,2023-01-17,Premium,55.56
3733,439,2024-12-28,Premium,50.16
3734,849,2023-04-02,Premium,75.82
3735,686,2024-04-27,Regular,68.68
3736,152,2024-06-26,Regular,87.03
3737,331,2023-07-24,Premium,92.45
3738,538,2024-05-16,Regular,89.41
3739,383,2024-02-04,VIP,74.96
3740,115,2023-07-26,Premium,86.07
3741,894,2024-09-10,VIP,43.8
3742,482,2023-05-26,Regular,96.89
3743,284,2023-04-11,Premium,66.9
3744,899,2023-08-29,Regular,114.4
3745,75,2023-06-12,VIP,97.5
3746,166,2023-06-22,Regular,71.05
3747,189,2024-05-16,Regular,75.43
3748,78,2024-06-30,Premium,98.68
3749,947,2023-10-11,Regular,29.8
3750,602,2023-12-25,Regular,71.8
3751,688,2024-01-16,VIP,109.03
3752,21,2024-06-16,Regular,91.9
3753,566,2023-06-12,Premium,58.25
3754,184,2024-08-31,Regular,81.29
3755,871,2023-11-03,Premium,55.47
3756,222,2023-12-05,Premium,68.17
3757,827,2023-02-24,Regular,81.68
3758,328,2023-11-29,Regular,85.2
3759,179,2023-05-07,Regular,89.59
3760,788,2024-12-05,Regular,99.68
3761,112,2023-08-31,Regular,51.13
3762,736,2024-08-22,Premium,75.48
3763,726,2024-02-13,Regular,57.99
3764,59,2024-05-17,Regular,67.02
3765,327,2024-12-27,Premium,59.91
3766,905,2024-08-26,Regular,84.99
3767,621,2023-10-30,Regular,96.06
3768,897,2024-04-08,Regular,97.14
3769,669,2023-08-23,Regular,52.9
3770,191,2024-11-26,Premium,72.53
3771,200,2023-02-07,Premium,52.34
3772,312,2023-05-19,Regular,51.68
3773,708,2023-07-14,Regular,61.77
3774,35,2024-06-10,Regular,81.87
3775,379,2024-10-08,Regular,85.38
3776,387,2023-01-01,VIP,88.08
3777,758,2024-07-14,Regular,86.85
3778,237,2023-04-06,Regular,58.04
3779,616,2024-12-13,Regular,98.66
3780,519,2024-02-17,Premium,91.07
3781,283,2024-06-21,Premium,66.75
3782,1,2024-03-04,Premium,67.5
3783,731,2023-08-23,Premium,61.85
3784,464,2023-12-15,Regular,49.16
3785,230,2024-04-25,Regular,88.32
3786,967,2024-01-31,Regular,91.44
3787,172,2023-12-17,Premium,56.48
3788,87,2024-02-20,Premium,50.36
3789,553,2023-02-20,Regular,56.27
3790,123,2023-03-22,Premium,77.2
3791,843,2023-02-05,Premium,47.36
3792,298,2023-03-08,Premium,97.56
3793,885,2024-10-02,Regular,96.36
3794,929,2024-10-28,Premium,83.49
3795,690,2024-09-14,Regular,91.19
3796,575,2024-11-10,Premium,76.18
3797,484,2024-04-25,VIP,84.3
3798,165,2024-04-12,Regular,49.0
3799,699,2023-05-22,Premium,102.81
3800,383,2023-12-22,Premium,65.25
3801,209,2024-12-09,Regular,72.42
3802,739,2024-04-15,Regular,124.74
3803,432,2024-09-12,Regular,70.6
3804,389,2024-08-13,VIP,89.79
3805,560,2024-11-03,Premium,85.29
3806,224,2024-03-14,Regular,48.34
3807,3,2024-06-14,Regular,55.01
3808,372,2023-05-07,Regular,115.72
3809,687,2023-07-24,Regular,86.58
3810,446,2023-01-29,Regular,74.66
3811,611,2024-03-20,Regular,64.29
3812,116,2024-12-19,Regular,81.4
3813,270,2024-04-08,Regular,83.3
3814,447,2023-10-07,Premium,79.53
3815,368,2023-05-31,VIP,96.38
3816,253,2023-08-28,Premium,57.66
3817,317,2023-09-23,Premium,54.99
3818,415,2024-11-24,Regular,95.86
3819,95,2023-04-15,Regular,117.25
3820,785,2024-03-08,Regular,91.85
3821,892,2024-05-11,Premium,100.96
3822,24,2024-03-15,VIP,73.5
3823,628,2024-11-15,Premium,80.32
3824,663,2023-06-07,Premium,80.05
3825,850,2023-06-21,Premium,73.89
3826,50,2024-05-08,Regular,103.23
3827,502,2023-11-07,Regular,97.32
3828,718,2024-02-07,Regular,67.02
3829,498,2024-10-30,Regular,42.09
3830,335,2024-11-06,Premium,73.73
3831,79,2024-10-20,Regular,51.91
3832,582,2024-10-27,Regular,75.47
3833,27,2024-04-07,Regular,53.48
3834,271,2024-01-02,Regular,100.13
3835,562,2024-07-03,Regular,88.69
3836,804,2024-10-04,Regular,88.2
3837,247,2023-09-12,Regular,96.44
3838,776,2023-07-27,Premium,82.82
3839,591,2024-03-25,Regular,85.94
3840,387,2023-04-05,Premium,103.69
3841,702,2024-04-22,Premium,72.31
3842,559,2024-11-13,Premium,87.1
3843,973,2023-07-09,Premium,53.94
3844,361,2024-12-11,Regular,76.59
3845,866,2024-04-28,Regular,120.19
3846,984,2024-06-19,Regular,91.3
3847,488,2024-02-27,Regular,73.28
3848,352,2024-10-01,VIP,80.29
3849,701,2024-08-27,Premium,74.58
3850,928,2023-05-13,Regular,79.63
3851,256,2023-02-24,Regular,67.02
3852,222,2024-05-24,Regular,84.9
3853,884,2024-10-31,Premium,85.61
3854,753,2024-06-24,Premium,75.13
3855,781,2024-02-14,Premium,77.8
3856,1,2023-07-30,VIP,81.82
3857,546,2024-10-27,Regular,64.46
3858,446,2023-10-20,Regular,84.71
3859,79,2023-04-25,Regular,90.6
3860,236,2024-10-31,Regular,104.3
3861,334,2023-09-16,VIP,81.37
3862,889,2023-05-02,Regular,63.89
3863,349,2023-10-26,Premium,72.94
3864,98,2024-01-16,Regular,52.14
3865,82,2024-07-14,Regular,89.55
3866,502,2024-05-15,Regular,33.81
3867,967,2023-10-24,Regular,95.49
3868,477,2023-12-28,Premium,97.91
3869,927,2024-08-11,Regular,16.39
3870,704,2024-04-07,Premium,100.51
3871,765,2024-03-13,Premium,95.55
3872,921,2023-05-07,Regular,69.2
3873,550,2023-07-16,Premium,51.16
3874,14,2023-08-09,Regular,58.24
3875,392,2023-04-01,Premium,59.83
3876,347,2024-02-15,Premium,101.32
3877,310,2023-01-08,VIP,66.02
3878,386,2024-06-27,Regular,93.11
3879,209,2024-04-12,Regular,72.52
3880,357,2023-11-16,Regular,76.1
3881,974,2024-01-29,Regular,43.57
3882,601,2023-09-26,Premium,52.06
3883,568,2023-07-10,VIP,100.86
3884,94,2024-11-05,Regular,71.89
3885,93,2023-03-02,Regular,81.01
3886,340,2024-03-13,Regular,111.13
3887,597,2023-09-21,Regular,72.45
3888,445,2023-04-05,Regular,71.32
3889,757,2024-07-06,Regular,99.12
3890,22,2024-04-14,Premium,75.25
3891,291,2024-10-22,Regular,81.4
3892,485,2024-12-16,Regular,94.94
3893,784,2024-05-28,Premium,75.0
3894,306,2024-11-20,Regular,90.75
3895,634,2023-07-13,Premium,72.68
3896,128,2024-04-26,Premium,94.62
3897,625,2023-12-02,Premium,83.43
3898,939,2024-03-10,Regular,70.49
3899,273,2023-07-15,Regular,76.48
3900,848,2023-09-06,Premium,26.11
3901,442,2024-05-12,Premium,98.88
3902,503,2023-07-31,Regular,49.91
3903,130,2024-10-26,Regular,53.62
3904,132,2024-10-31,Regular,66.24
3905,597,2024-04-10,Regular,39.14
3906,935,2024-10-12,Regular,84.35
3907,482,2023-08-09,Regular,82.22
3908,862,2023-09-30,Regular,65.27
3909,390,2023-06-03,Premium,61.44
3910,593,2023-09-06,Regular,61.13
3911,999,2023-10-06,Premium,87.3
3912,985,2024-03-15,Premium,43.13
3913,325,2023-10-03,Regular,66.82
3914,69,2024-05-28,Premium,44.41
3915,660,2023-03-29,Premium,90.37
3916,448,2024-10-03,Regular,68.28
3917,528,2024-05-19,Regular,85.93
3918,819,2024-08-12,Regular,99.99
3919,617,2023-08-29,VIP,100.33
3920,165,2024-10-14,Premium,54.56
3921,488,2024-11-05,Regular,81.19
3922,713,2023-08-24,Premium,97.43
3923,709,2023-05-08,Regular,88.93
3924,426,2024-05-17,Regular,90.91
3925,697,2023-07-19,Premium,39.33
3926,834,2024-06-26,Regular,88.62
3927,265,2024-05-16,Premium,59.14
3928,875,2024-10-11,Premium,88.29
3929,612,2024-05-06,Premium,87.86
3930,342,2023-01-21,Regular,86.8
3931,832,2023-08-22,Premium,72.79
3932,726,2024-12-14,VIP,101.32
3933,278,2024-10-04,Regular,85.21
3934,674,2024-02-20,Regular,81.43
3935,439,2023-05-28,Regular,56.31
3936,157,2023-01-29,Premium,82.92
3937,422,2023-12-27,Premium,114.57
3938,251,2023-11-04,Regular,47.2
3939,878,2023-06-11,Premium,89.6
3940,609,2023-03-02,Regular,92.12
3941,530,2023-05-05,Premium,109.51
3942,327,2024-03-31,Regular,89.51
3943,961,2023-03-12,Regular,75.21
3944,895,2024-04-10,Regular,83.45
3945,97,2023-08-31,Regular,69.64
3946,513,2024-05-04,Premium,99.39
3947,216,2023-08-09,Regular,44.02
3948,132,2024-04-17,Regular,65.24
3949,260,2024-06-16,Regular,83.92
3950,125,2024-05-08,Regular,98.42
3951,82,2023-03-23,Premium,74.72
3952,283,2024-06-05,Premium,59.35
3953,683,2023-01-12,Regular,70.78
3954,59,2023-09-20,Regular,67.66
3955,544,2024-10-18,Regular,68.58
3956,161,2024-03-24,VIP,66.3
3957,284,2023-07-11,VIP,66.31
3958,106,2023-04-24,Premium,40.68
3959,105,2023-01-26,VIP,81.0
3960,439,2024-05-13,Premium,88.49
3961,228,2024-05-22,Premium,104.97
3962,700,2024-06-28,Regular,92.21
3963,582,2023-03-03,Regular,91.19
3964,318,2023-08-17,Regular,80.92
3965,464,2024-08-29,Regular,39.75
3966,802,2023-02-04,Premium,80.6
3967,599,2024-12-05,Regular,77.25
3968,882,2024-03-31,Regular,95.6
3969,874,2024-08-10,Regular,86.35
3970,472,2024-05-16,Regular,72.4
3971,56,2024-08-17,Regular,114.16
3972,625,2023-01-25,VIP,91.97
3973,13,2024-07-22,Premium,81.8
3974,440,2023-02-01,Premium,84.11
3975,18,2023-01-12,Regular,76.22
3976,694,2023-11-15,Regular,75.33
3977,973,2024-08-26,Regular,31.6
3978,113,2023-01-01,Premium,56.7
3979,229,2024-03-10,Regular,64.18
3980,171,2023-05-16,Regular,84.01
3981,295,2023-07-15,Premium,41.97
3982,189,2023-05-13,Regular,64.58
3983,426,2023-03-27,Regular,62.01
3984,977,2024-04-20,Regular,77.34
3985,79,2023-11-20,Regular,84.06
3986,658,2023-06-29,Regular,62.08
3987,919,2024-05-30,Regular,63.52
3988,182,2024-09-29,Premium,61.39
3989,499,2023-06-24,Premium,67.2
3990,798,2023-01-21,Regular,73.98
3991,762,2023-04-15,Premium,101.3
3992,866,2024-07-31,Regular,54.75
3993,826,2024-03-18,Regular,110.02
3994,708,2023-02-18,Regular,50.32
3995,835,2024-06-11,Premium,94.09
3996,71,2023-05-25,Regular,65.48
3997,248,2023-12-06,Premium,56.78
3998,146,2023-12-20,Premium,101.34
3999,618,2023-03-16,Regular,76.64
4000,775,2024-07-31,Premium,75.87
4001,296,2024-09-28,VIP,69.46
4002,582,2023-11-15,Regular,63.37
4003,470,2023-03-28,Regular,71.46
4004,506,2024-07-06,Premium,10.46
4005,193,2024-11-28,Premium,37.93
4006,68,2023-02-11,Regular,82.85
4007,494,2023-04-03,Regular,98.66
4008,817,2024-11-27,Regular,102.27
4009,52,2024-12-27,Regular,55.86
4010,882,2024-05-21,Regular,78.86
4011,363,2024-06-12,VIP,31.13
4012,797,2023-09-22,Premium,67.97
4013,917,2024-09-17,Regular,91.47
4014,474,2023-10-19,Premium,74.65
4015,846,2024-04-08,Premium,68.37
4016,521,2024-07-13,Regular,74.73
4017,763,2023-04-07,Regular,100.66
4018,431,2023-04-05,Regular,70.11
4019,844,2023-11-22,Premium,76.45
4020,298,2023-03-15,Regular,105.39
4021,435,2023-12-02,VIP,70.43
4022,696,2023-03-09,Regular,42.27
4023,691,2023-03-18,Regular,102.37
4024,198,2023-07-27,Regular,95.31
4025,128,2023-08-09,Regular,30.67
4026,532,2023-09-19,Premium,72.4
4027,984,2024-02-14,VIP,74.56
4028,411,2023-11-27,Regular,102.37
4029,934,2023-12-10,VIP,74.71
4030,840,2023-03-15,Premium,78.32
4031,65,2024-09-28,Regular,78.94
4032,694,2024-11-30,Premium,65.68
4033,241,2023-09-11,Regular,100.94
4034,369,2023-11-28,Regular,59.15
4035,536,2024-02-02,Regular,65.29
4036,384,2023-12-11,Premium,74.88
4037,431,2024-08-06,Regular,48.24
4038,967,2024-10-29,Premium,110.31
4039,83,2024-03-30,Premium,74.98
4040,982,2023-04-25,Regular,91.49
4041,831,2023-11-09,Regular,55.85
4042,697,2023-08-16,Regular,89.23
4043,951,2023-09-02,Regular,90.93
4044,828,2024-06-09,Regular,93.82
4045,611,2024-06-11,Regular,113.1
4046,574,2024-03-02,Regular,63.84
4047,286,2023-02-11,Regular,71.27
4048,989,2024-04-09,Regular,58.1
4049,534,2024-09-13,Regular,73.08
4050,459,2023-10-05,Premium,88.28
4051,212,2023-01-19,VIP,87.2
4052,126,2023-03-07,Regular,107.82
4053,413,2023-06-16,Regular,84.8
4054,499,2024-08-07,Regular,75.01
4055,425,2024-02-07,Regular,53.17
4056,554,2024-02-13,Regular,92.33
4057,610,2023-04-22,Premium,71.87
4058,961,2023-10-01,VIP,92.78
4059,543,2024-02-11,Regular,66.5
4060,158,2024-01-08,Premium,99.01
4061,112,2024-08-19,Regular,82.73
4062,402,2024-10-12,Regular,94.85
4063,759,2023-02-08,Regular,82.72
4064,122,2023-04-15,Regular,56.49
4065,273,2023-11-20,Regular,67.69
4066,294,2024-02-18,Regular,49.39
4067,398,2024-03-04,Regular,78.69
4068,471,2024-09-26,Regular,45.75
4069,985,2024-12-30,Premium,80.88
4070,207,2023-03-02,VIP,2.61
4071,110,2024-09-03,Regular,91.2
4072,440,2023-11-03,Regular,52.93
4073,278,2023-12-20,Regular,55.92
4074,963,2024-01-28,Premium,102.44
4075,568,2023-07-23,Regular,81.4
4076,887,2023-09-15,Regular,91.93
4077,915,2024-04-30,Regular,54.89
4078,569,2024-05-31,Regular,94.24
4079,940,2024-03-21,Regular,72.25
4080,482,2024-12-09,VIP,77.35
4081,803,2023-06-29,Premium,104.81
4082,114,2023-12-08,Regular,51.74
4083,893,2023-05-13,Regular,93.26
4084,897,2024-03-18,Regular,82.71
4085,820,2023-09-10,Regular,70.74
4086,853,2023-09-22,Premium,53.12
4087,477,2023-04-03,Regular,70.51
4088,710,2024-10-23,Regular,58.63
4089,933,2024-02-15,Regular,98.74
4090,321,2023-05-18,Premium,76.84
4091,179,2023-07-27,Premium,61.46
4092,897,2024-09-28,Regular,46.25
4093,219,2024-07-26,Regular,65.74
4094,789,2023-11-03,Regular,99.72
4095,949,2023-09-23,VIP,77.23
4096,528,2024-10-07,Regular,71.4
4097,492,2023-11-14,Regular,108.97
4098,891,2023-04-23,Regular,66.71
4099,61,2024-01-13,Premium,58.83
4100,54,2024-03-29,Regular,83.08
4101,680,2023-07-10,Regular,83.39
4102,538,2024-03-15,Regular,63.26
4103,848,2023-07-06,Premium,59.05
4104,988,2024-01-02,Premium,103.94
4105,65,2023-03-30,Premium,66.34
4106,612,2023-07-06,Regular,45.96
4107,586,2023-05-12,Regular,78.86
4108,704,2024-09-26,VIP,92.89
4109,171,2024-07-13,Regular,71.19
4110,273,2024-01-11,Premium,85.74
4111,889,2024-11-21,Premium,54.05
4112,699,2024-11-22,Regular,87.57
4113,535,2023-04-09,Regular,55.9
4114,391,2023-02-03,Premium,81.1
4115,940,2024-08-04,Premium,90.35
4116,693,2023-06-20,Regular,76.97
4117,327,2024-01-01,Regular,50.29
4118,108,2023-02-28,Regular,51.16
4119,847,2023-06-30,Regular,106.86
4120,162,2023-01-19,Regular,59.64
4121,814,2023-08-14,Regular,90.3
4122,452,2024-04-17,VIP,77.37
4123,206,2023-04-05,Premium,54.92
4124,590,2023-10-24,Premium,64.34
4125,16,2024-08-15,Regular,109.0
4126,327,2023-06-24,Regular,144.79
4127,608,2023-08-10,VIP,68.65
4128,659,2024-09-06,Regular,67.27
4129,2,2023-02-23,Regular,42.23
4130,10,2024-11-25,Regular,42.0
4131,434,2024-02-07,Premium,57.85
4132,125,2023-11-14,Premium,66.1
4133,81,2023-12-15,Regular,74.49
4134,485,2024-03-18,Premium,88.8
4135,652,2024-08-02,Regular,79.42
4136,838,2024-06-23,Regular,89.13
4137,150,2023-10-09,Premium,62.72
4138,800,2023-12-26,Premium,73.58
4139,873,2024-09-22,Regular,67.72
4140,340,2024-10-07,Regular,49.67
4141,129,2024-10-02,Premium,35.52
4142,438,2023-01-08,Premium,61.62
4143,751,2024-07-16,Premium,25.38
4144,501,2024-05-05,Regular,52.34
4145,58,2023-12-07,VIP,85.9
4146,198,2024-04-16,VIP,78.6
4147,211,2024-11-17,Regular,75.43
4148,914,2024-11-25,Premium,98.61
4149,902,2024-12-04,Regular,60.43
4150,45,2023-09-06,Regular,88.64
4151,97,2023-08-23,Premium,58.86
4152,279,2023-03-24,Regular,80.55
4153,535,2023-04-03,Regular,78.07
4154,410,2024-01-29,Premium,79.15
4155,461,2023-09-25,Regular,67.27
4156,391,2024-02-21,Regular,81.39
4157,847,2024-09-23,VIP,82.95
4158,44,2024-08-05,Regular,46.39
4159,27,2024-06-12,Regular,91.97
4160,794,2023-09-10,Regular,50.28
4161,97,2023-05-02,Regular,57.45
4162,975,2023-01-10,Premium,79.84
4163,548,2023-11-12,Premium,86.96
4164,621,2023-09-30,Regular,79.4
4165,567,2023-11-02,Premium,81.51
4166,704,2023-07-29,Regular,52.27
4167,219,2024-12-30,Regular,64.53
4168,185,2024-04-08,Premium,33.99
4169,69,2024-12-12,Premium,56.62
4170,829,2024-12-28,Regular,48.17
4171,130,2024-12-17,Regular,75.27
4172,567,2024-02-20,Regular,122.12
4173,890,2023-08-04,Regular,90.2
4174,609,2023-03-21,Regular,30.1
4175,848,2024-04-24,Premium,44.65
4176,599,2024-06-30,Regular,49.02
4177,806,2023-01-18,Premium,39.9
4178,631,2023-06-14,Regular,69.35
4179,720,2024-06-08,Regular,79.58
4180,334,2023-07-21,Regular,49.14
4181,925,2023-12-12,Regular,70.54
4182,154,2024-01-01,Premium,79.4
4183,547,2024-03-23,Regular,88.98
4184,79,2024-05-27,Regular,78.12
4185,579,2023-11-15,Premium,81.61
4186,855,2023-08-05,Premium,74.25
4187,413,2023-02-03,Regular,54.72
4188,546,2023-09-23,Regular,59.09
4189,609,2024-10-01,Premium,48.54
4190,169,2024-12-24,VIP,104.97
4191,681,2023-03-21,Premium,45.62
4192,663,2024-11-07,Regular,94.04
4193,583,2024-02-17,VIP,45.81
4194,515,2023-09-09,Regular,90.35
4195,314,2023-01-12,Regular,94.44
4196,32,2024-02-05,Premium,98.04
4197,287,2024-12-24,Regular,54.17
4198,594,2023-10-09,Regular,78.29
4199,43,2023-04-22,Regular,62.99
4200,903,2024-12-23,Regular,57.27
4201,617,2024-01-13,Premium,75.88
4202,1,2023-09-25,Premium,91.28
4203,573,2023-10-25,Regular,63.1
4204,270,2023-11-13,Regular,81.58
4205,180,2024-07-23,VIP,56.85
4206,736,2024-05-23,Premium,54.14
4207,518,2024-06-29,Regular,68.51
4208,103,2023-12-31,VIP,69.71
4209,10,2024-06-30,Premium,88.36
4210,583,2023-09-28,Regular,49.97
4211,90,2024-04-18,Regular,118.17
4212,226,2024-06-20,Regular,39.15
4213,670,2023-08-22,Premium,79.56
4214,740,2023-02-28,Regular,69.3
4215,917,2023-09-08,Regular,62.03
4216,126,2023-03-27,Regular,71.5
4217,956,2024-01-25,VIP,88.44
4218,209,2023-06-29,Regular,91.55
4219,97,2024-12-19,VIP,70.65
4220,74,2023-05-29,VIP,81.64
4221,627,2024-08-05,Regular,48.39
4222,191,2023-05-01,Regular,71.31
4223,682,2024-08-27,Regular,82.89
4224,819,2023-09-13,VIP,29.34
4225,960,2023-11-05,Regular,76.62
4226,716,2023-02-28,Regular,71.64
4227,56,2023-03-10,Regular,100.4
4228,720,2024-03-21,Regular,78.34
4229,553,2024-01-23,VIP,84.6
4230,32,2023-03-27,Premium,69.57
4231,527,2023-08-15,Premium,87.64
4232,574,2024-08-15,Regular,86.25
4233,667,2024-09-17,Regular,48.87
4234,284,2023-07-03,VIP,81.22
4235,721,2023-11-18,Regular,98.64
4236,832,2023-11-14,VIP,94.68
4237,494,2024-07-19,Regular,75.55
4238,187,2024-02-03,Regular,81.43
